codigo_ot,equipo,clavero,actuacion,fecha_creacion,descripcion_ot,descripcion_averia,descripcion_reparacion,comentarios
8720900,7066-CO_904-M2,FRE0101,T71,3/9/2023 7:26,ROSMIMAN UT 904 M2 TARDA EN LIBERAR FRENO,VER COMENTARIOS,"SE CAMBIA EPAC, FALLA SEÑAL EM","<html>9-3-23<div>IBAI</div><div><br></div><div>FALLO ALARMA 30K01 SIEMPRE ACTIVO (8/3/23) 6:09&nbsp, A&nbsp, 7:20</div><div>NO SE REPRODUCE AVERIA, PEOR SI QUE HA FALLADO</div><div>SE CONFIRMA POR LEADMIND QUE EL FRENO DE M2 NO LIBERA EN ESOS 2 MOMENTOS.</div><div>AHORA FUNCIONA BIEN</div><div>NO HAY EPAC PARA CAMBIO</div></html>#					<html>10/03/2023 OMAR<div><br></div><div>POER VERIFICAR EN ARASO PARA PODER LIMPIAR VALVULAS INTERNAS DEL EPAC</div></html>#					<html><p class=""MsoNormal""><o:p></o:p></p><span style=""background-image: initial, background-position: initial, background-size: initial, background-repeat: initial, background-attachment: initial, background-origin: initial, background-clip: initial, font-size: 10pt, font-family: Helvetica, sans-serif,"">904-M2 EPAC&nbsp,&nbsp,</span><strong style=""box-sizing: border-box,""><span style=""font-size: 10pt, font-family: Helvetica, sans-serif,"">NS21&nbsp,</span></strong><span style=""background-image: initial, background-position: initial, background-size: initial, background-repeat: initial, background-attachment: initial, background-origin: initial, background-clip: initial, font-size: 10pt, font-family: Helvetica, sans-serif,"">NO DESFRENA POR FALLO DE LECTURA EN SEÑAL DE EMERGENCIA-</span><a href=""https://leadmind.cafdigitalservices.com/eandd/variables?ut=904&amp,startDT=2023-03-08T06:15:00.000Z&amp,endDT=2023-03-08T06:25:59.000Z&amp,templateId=193&amp,pc=ce1&amp,cc=ESK"" style=""box-sizing: border-box,""><span style=""font-size:10.0pt,font-family:&quot,Helvetica&quot,,sans-serif,<br />color:#271968"">UT 904 - 8 mar. 2023 7:15:00</span></a><div><br></div><div>EN PROXIMA ENTRDA INTERCAMBIAR EPACS</div></html>#					<html>13 03 2023&nbsp, &nbsp,ALAIN&nbsp,<div><br></div><div>SE INTERCAMBIA EPAC DE M1 CON EPAC DE M2&nbsp,</div><div>M1 N/S&nbsp, 021</div><div>M2 N/S&nbsp, 016</div><div>SE REALIZAN FRENADAS Y RESPONDEN BIEN AMBOS EPACs&nbsp, ( AHORA NO PIERDE SEÑAL DE EMERGENCIA )</div><div><br></div><div>VER EVOLUCION&nbsp,<br><div><br></div><div></div></div></html>#					<html><p style=""box-sizing: border-box, margin-top: 0px, margin-bottom: 1rem, color: rgba(0, 0, 0, 0.87), font-family: Roboto, sans-serif, font-size: 16px,""><span style=""box-sizing: border-box, color: rgb(0, 0, 0), font-family: helvetica, arial, verdana, sans-serif, font-size: 13px,"">904-M2 EPAC&nbsp,&nbsp,<span style=""box-sizing: border-box, font-weight: bolder,"">NS21&nbsp,</span>NO DESFRENA POR FALLO DE LECTURA EN SEÑAL DE EMERGENCIA-<a href=""https://leadmind.cafdigitalservices.com/eandd/variables?ut=904&amp,startDT=2023-03-08T06:15:00.000Z&amp,endDT=2023-03-08T06:25:59.000Z&amp,templateId=193&amp,pc=ce1&amp,cc=ESK"" style=""box-sizing: border-box, color: rgb(39, 25, 104), text-decoration-line: none, background-color: transparent,"">UT 904 - 8 mar. 2023 7:15:00</a></span></p>904-M1 EPAC&nbsp,<span style=""box-sizing: border-box, font-weight: bolder,"">NS21&nbsp,</span>TRAS CAMBIAR EL EPAC A M1, SE APRECIA QUE EL FALLO SE TRASLADA , FALLOS PUNTUALES . POR LO TANTO ES EL EPAC EL QUE FALLA EN LA LECTURA DE LA SEÑAL DE EMERGENCIA, APLICANDO FRENO Y NO LIBERANDO EL FRENO. AL IGUAL QUE SE HAN HECHO EN OTRAS UNIDADES DE EPAC(NS50), HAY QUE SUSTITUIR EL HIBRIDO QUE LEE ESTA SEÑAL DE EMERGENCIA EN COFEMA,<a href=""https://leadmind.cafdigitalservices.com/eandd/variables?ut=904&amp,startDT=2023-03-14T07:08:49.000Z&amp,endDT=2023-03-14T07:10:46.000Z&amp,templateId=193&amp,pc=ce1&amp,cc=ESK"" style=""background-color: transparent, box-sizing: border-box, color: rgb(39, 25, 104), text-decoration-line: none,"">UT 904 - 14 mar. 2023 8:08:49</a></html>#					<html>23 03 2023&nbsp, SARASOLA<div><br></div><div>SE CAMBIA EPAC</div><div>N/S RETIRADO..021</div><div>N/S COLOCADO..017</div></html>"
8934084,7066-CO_919-R1,FRE0101,T70,7/9/2023 7:37,R1-OT_US3203_EQ1 Fuga antirretorno circuito freno TDP/TA_EQ1- VER COMENTARIOS,ANTIRRETORNOS MAL,SE REPARAN,"Revisar antiretorno freno tdp#					<html><span style=""color: rgba(0, 0, 0, 0.87), font-family: Roboto, sans-serif, font-size: 16px,"">919- ANTIRETORNOS DE M1/R2/R1 NOK-</span><a href=""https://leadmind.cafdigitalservices.com/eandd/variables?ut=919&amp,startDT=2023-07-08T23:16:01.000Z&amp,endDT=2023-07-09T01:10:50.000Z&amp,templateId=726&amp,pc=ce1&amp,cc=ESK"" style=""box-sizing: border-box, color: rgb(39, 25, 104), text-decoration-line: none, font-family: Roboto, sans-serif, font-size: 16px,"">UT 919 - 9 jul. 2023 1:16:01</a></html>"
7854147,7097-CO_959-R1,FRE0103,T70,9/27/2021 18:51,UT 959 R1 FRENO DE ESTACIONAMIENTO EN FUGA,JUNTA DE VALVULA DAÑADA,SE CAMBIA JUNTA Y OK,""""""
2608662,7066-CO_906-M2,FRE01,"""""",1/10/2013 11:49,UT 906 M2 FALLO SENSOR DE VELOCIDAD,FALLO EN SENSOR VELOCIDAD,LIMPIAR SENSOR VELOCIDAD,"07.01.2013 PATXI Y TITO#FALLO EN SENSOR DE VELOCIDAD#SENSOR DE VELOCIDAD SUCIO.#SE BAJAN LOS REGISTROS DE HMI Y COSMOS Y EPAC PARA COMPROBAR QUE EJE Y SENSOR SON, YA QUE  VIENE LA UT SI FALLO.#SE COMPRUEBA QUE ES EL EJE 4 DEL M2.#SE COMPRUEBAN CONEXIONES DE CABLEADO, TENSIONES Y RESISTENCIAS.#SE LIMPIA LA CABEZA DEL SENSOR Y SE MUEVE LA UNIDAD SIN QUELLA DE FALLO."
9757936,7097-CO_957-M1,FRE04,T70,10/13/2024 9:00,UT957 M1 OT_US3203 FUGA ANTIRRETORNO TA (FRENO),FUGA ANTIRRETORNO,SE CAMBIA KIT Y OK,"<html>15/11/2024<span style=""white-space:pre"">	</span>ANGEL<div><br></div><div>DESDE EL 18/09 NO RETIENE LA ANTIRRETORNO DE TA (FRENO)</div></html>#					<html>18/11/24 XABI<div><br></div><div>SE CAMBIA KIT ANTIRETORNO</div></html>"
9247482,7066-CO_909-M1,FRE0101,T71,1/8/2024 14:07,UT909 M1 EPAC FALLO EN EV ANTIBLOQUEO WSP,COMENTARIOS,CAMBIO EPAC,"<html>08.01.23<span style=""white-space:pre"">	</span>TITO<div>AL MONTAR EPAC065 EN M1, FALLA EL ANTIBLOQUEO, QUEDÁNDOSE EN FUGA</div><div>NO SE RECUPERA NI RESETEANDO UT NI CON PC</div><div>SE CAMBIA EV WSP Y SIGUE FALLANDO, SE RETIRA EPAC</div><div>NS MONTADO 003</div><div>NS RETIRADO 065</div></html>"
4208808,7066-UT_927,FRE01,"""""",9/17/2015 8:01,ROSMIMAN UT 927 R1-R2 AL 3023 FRENO,INEXISTENTE,INEXISTENTE,"18 09 2015 &nbsp,ISMA/IÑIGO#ENTRA UT EN TALLER SIN FALLO#SE BAJAN REGISTROS#SE COMPRUEBA Q EL DIA 16 HAY UN FALLO DE REGISTRADOR Y EL MAQUINISTA DECIDE ABRIR LOS TERMICOS 40F01 Y 40F02 PARA RESETEAR#ACTO SEGUIDO APARECE AL 3023, FALLO WSP EN TODOS LOS COCHES.&nbsp,#AL REINICIAR EL REGISTRADOR SE VA AL 3023 SOLO EN LOS COCHES M.#HASTA Q NO SE REINICIA LA UT COMPLETAMENTE NO SE VA AL 3023 EN LOS COCHES R#NO VUELVE A APARECER MAS ESTE FALLO"
8890047,7066-CO_915-M2,FRE0101,T79,6/14/2023 11:03,UT915 M2 EPAC LECTURA DEL PESO DE COCHE OSCILA EN PARADO .DOC,COMENTARIOS,COMPROBACIONES,"<html>15.06.23 TITO<br>M2, LA LECTURA DE PESO DEL EPAC OSCILA<div>SE INTERCAMBIAN EPAC M1 Y M2</div><div>VER EVOLUCION</div></html>#					<html>23 06 2023 ANDONI<div><br></div><div>SE REALIZAN COMPROBACIONES DESDE REMOTO OK </div></html>"
8997625,7097-CO_963-M2,FRE0101,T70,8/18/2023 8:32,UT963 M1/M2-OT_US3203 Fuga antirretorno o EPAC TDP/TA CBM,COMENTARIOS,COMENTARIOS,"<html>23/08/2023<span style=""white-space:pre"">	</span>REMOTO<div><br></div><div>VERIFIAR ANTIRRETORNOSY EPACS. REALIZAR UNA PRUEBA CON UNA FUGA GRANDE EN TDP Y VER SI LA PRECIÓN DE TA DE LSO EPACS BAJA A LA PAR QUE LA FUGA O NO. SI BAJA A LA PAR, TIENE QUE SER EL ANTIRRETORNO, POR LO TANTO ABRIRLOS PAR ALIMPIAR Y COLOCAR LA SETA Y LA ARANDELA. SI NO BAJA A LA PAR TIENE QUE SE LOS EPACS, COMPROBAR QUE NO TENGA PILADO NINGUNA JUNTA CON LA BASE.</div><div><br><a href=""https://leadmind.cafdigitalservices.com/eandd/variables?cc=ESK&amp,pc=ci0&amp,ut=963&amp,startDT=2023-08-16T21:48:12.000Z&amp,endDT=2023-08-16T22:48:12.000Z&amp,templateId=149"" target=""_blank"">Link E&amp,D</a></div></html>#					<html>1-9-23<div>IMANOL L GABI</div><div><br></div><div>SE REALIZA UNA PRUEBA CON FUGA EN TDP Y SE OBSERVA QUE ANTIRRETORNOS ESTAN OK</div><div>SE DESMONTA EPAC M1 YA QUE EN TA PIERDE MAS QUE EL RESTO</div><div>SE LIMPIA, SE COMPRUEBAN JUNTAS, SIGUE PERDIENDO ALGO MAS QUE EL DE M2</div></html>"
2961688,7066-CO_905-R1,FRE01,"""""",10/14/2013 12:52,UT 905 R1 VALVULA EPAC EN FUGA,VALVULA EPAC EN FUGA,LIMPIAR Y ENGRASAR VALVULA,"14.10.2013 MIKEL#VALVULA DE FRENO DE ESTACIONAMIENTO DE EPAC, SE QUEDA EN FUGA##SE DESMONTA LA VALVULA DEL EPAC, SE LIMPIA INTERIORMENTE Y SE ENGRASA#SE VUELVE A MONTAR LA VALVULA EN SU SITIO. QUEDA OK"
9582093,7066-CO_911-R2,FRE04,T70,7/12/2024 8:18,R2-OT_US3203_EQ1 Fuga antirretorno circuito freno TDP/TA_EQ1,CAMBIAR KIT,OK,"<html><body>Revisar antiretorno freno tdp<br/><a href=""https://leadmind.cafdigitalservices.com/eandd/variables?cc=ESK&pc=ce1&ut=911&startDT=2024-07-11T14:27:55.000Z&endDT=2024-07-11T16:27:55.000Z&templateId=176"" target=""_blank"">Link E&D</a></body></html>"
4566289,7066-CO_927-M2,FRE010105,"""""",3/10/2016 10:02,UT 927 M2 BOGIE 1 DCHA. PRESOSTATO SUSPENSION PENDIENTE REGULAR,PRESOSTATO NO ACTUA A LAS PRESIONES INDICADAS,AJUSTE,""""""
8690030,7066-CO_921-R1,FRE0103,T70,2/21/2023 6:37,R1-Retardo en la aplicación Freno Estacionamiento_EQ1,SUCIEDAD,LIMPIEZA,Freno estacionamiento cuesta aplicar
8288749,7066-CO_928-M1,FRE0101,T70,6/13/2022 7:41,ROSMIMAN UT 928 M1 ERROR PRESION OBJETIVO  AL 3036,"FALLOS DIAS 10.11.14,15,16 JUNIO,",SE DEJA EQUIPO COLOCADO,""""""
9328734,7066-CO_901-M1,FRE0101,T70,2/23/2024 6:14,"UT901 M1-OT_US3221_EQ1 Fuga en TA_EQ1,REMOTO",FUGA TA,"DESMONTAR EPAC,LIMPIEZA ELEMENTOS INTERIOR,VALVULA RELE,..MONTAR Y PROBAR.23/02/","<html><body>Fuga de EPAC durante la  frenada<br/><a href=""https://leadmind.cafdigitalservices.com/eandd/variables?cc=ESK&pc=ce1&ut=901&startDT=2024-02-22T09:58:58.000Z&endDT=2024-02-22T11:58:58.000Z&templateId=269"" target=""_blank"">Link E&D</a></body></html>#					<html>23/02/2024 GABI/IÑAKI M<div><br></div><div>DESMONTAR EPAC. LIMPIEZA DE LEMENTOS,VALVULA RELE, ELETROVALVULAS RELACIONADAS CON FRENO DE SERVICIO.</div><div><br></div><div>MONTAR Y PROBAR</div><div><br></div></html>#					<html>04/03/2024<span style=""white-space:pre"">	</span>ANGEL<div><br></div><div>DE MOMENTO TODO OK. VER EVOLUCIÓN HASTA 11/03.</div></html>#					<html>11/03/2024 DANI<div>POR LEADMIND US 3221 FUGA EN TA, NO SE REPRODUCE DESDE EL 22/02/2024</div></html>"
9203507,7097-CO_955-M2,FRE09,T70,12/14/2023 8:15,ROSMIMAN UT 955 M2 MANTENIMIENTO REQUERIDO VEL. CERO,COMENTARIOS,COMENTARIOS,"<html>15/12/2023<span style=""white-space:pre"">	</span>ANGEL<div><br></div><div>RELACIONADO CON OT9144669.</div><div><br></div><div><span style=""white-space:pre"">	</span><i>EL 20/11/2023 SE CAMBIÓ X10 IO1 M2</i></div><div><i><span style=""white-space:pre"">	</span>EN ABRIL 2023 SE CAMBIÓ X10 IO2 M2</i></div><div><br></div><div>AMBAS TARJETAS SE HAN CAMBIADO YA POR UNAS NUEVAS. PARA VERIFICAR QUE TARJETAS ESTÁN OK, INTERCAMBIAR LA DE IO2 CON M1 Y VER SI SE TRASLADA EL FALLO.<br></div></html>#					<html>18/12/2023 ASIER S, XABI T<div>EN REG. SE VE QUE SIGUE FALLANDO TRAS EL CAMBIO DE TARJ. X10 EN IO1 E IO2. SE INTERCAMBIA X10 DE IO2 ENTRE M1 - M2 POR SER MAS ANTIGUA</div><div><br></div><div>X10 DE IO2 M2 MONTADA EN M1 026872</div><div>X10 DE IO2 M1 MONTADA EN M2 028175</div><div><br></div><div>VER EVOLUCION</div></html>#					<html>26/12/2023<span style=""white-space:pre"">	</span>ANGEL<div><br></div><div>HA FALLADO EL DÍA 21/12 EN M1. EL FALLO SE HA TRASLADADO DE M2 A M1, X10 IO2 M1 MAL.</div></html>#					<html>27/12/2023 OSCAR M<div><br></div><div>SE SUSTITUYE RELE V=0 EN&nbsp, TARJETA DE SALIDAS DE IO2 DE M1 X10. REPARADO Y OK</div><div><br></div><div>SE REPARA LA PROPIA TARJETA Y SE VUELVE A MONTAR</div><div><br></div><div>SE PRUEBA Y OK</div></html>"
5505500,7066-CO_913-M2,FRE0704,"""""",9/4/2017 9:28,"UT 913 M2 EJE 15, CASQUILLOS TIMONERIA FRENO SUELTO",CASQUILLO SUELTO,SE MONTAN CASQUILLOS NUEVOS,1_9_17 ASIER/ADRIAN##SE COLOCAN CASQUILLOS EN TIMONERIA EN EJE 15
8816030,7066-CO_915-R1,FRE0706,T71,5/2/2023 17:01,UT 915 R1 BOGIE 4 CILINDRO FRENO ESTACIONAMIENTO NO DESFRENA,CILINDRO NO DESFRENA,CAMBIAR CILINDRO,"<html>07/06/2023 OMAR<div><br></div><div>ENVIAR A REPARAR A COFEMA</div></html>#					<html>No desbloquea al actuar sobre sirga.</html>#					<html>NS D84837<div><br></div><div>REP. EXT. 595567</div></html>#					<html>PF. OK&nbsp,</html>"
6012713,7097-UT_977,FRE0101,T79,6/25/2018 16:44,UT977 PRUEBAS PRELIMINARES METROFLEXX FAIVELEY,ASISTENCIA A FAIVELEY PARA PROBAR ESPACIO DISPONIBLE,TOMADAS MEDIDAS PARA INSTALACION. NO QUEDA NADA MONTADO,""""""
7729830,7066-CO_915-M1,FRE1106,T16,7/7/2021 19:37,ROSMIMAN UT 915 M1 RUIDO EN BALONA DCHA,VARILLA NIVELACIN FLOJA,SE COGEN MEDIDAS Y SE APRIETA SISTEMA REGULACION VARILLA,""""""
8843995,7097-CO_962-M2,FRE0101,T70,5/18/2023 14:58,UT962 M2 ANTIRRETORNO FRENO MAL CBM. REMOTO,ANTIRRETORNO FRENO MAL DURANTE DÍAS,SOLTAR VÁLVULA Y REVISAR CHAMPIÑÓN INTERNO,"<html>25/05/2023 IÑAKI M<div>SUSTITUIR ELECTROVALVULAS EPC POR OTRAS USADAS</div><div><br></div><div>SE CAMBIAN EUF,EUSB, EUS</div><div>SIGUE HACIENDO LO MISMO,PERDIDA DE PRESION EN TPSY ACTUACION A INTERVALOS CORTOS DE LA VALVULA RELE.SE QUEDA CON LAS MISMAS ELECTROVALVULAS PARA SEGUIMIENTO.</div></html>#					<html>29/05/2023 OMAR/ANGEL<div><br></div><div>SIGUE FALLANDO SOLTAR EPAC Y VER RESTO DE VALVULAS SI PUEDE TENER RELACIÓN, POR EJEMPLO VALVULA DE PILOTAJE</div></html>#					<html>31-5-23<div>IÑAKI M</div><div>DESMONTAR EPAC PARA LIMPIEZA DE COMPONENTES</div><div>SE PRUEBA EN TREN CON ALARGADOR PARA TARJETA</div><div>SE VEN FUGAS PEQUEÑAS EN ASIENTO DE ELECTROVALVULAS&nbsp, EVF-EVSB-EVS</div><div><br></div><div>SIGUE EN AVERIA</div></html>#					<html>01/06/2023 OMAR<div><br></div><div>SE HA PEDIDO PRECIO PARA COMPRA DE MATERIAL(ELECRTOVALVULAS) PARA TENER DE RESERVA A COFEMA</div></html>#					<html>05/06/2023<span style=""white-space:pre"">	</span>ANGEL<div><br></div><div>EL 31/05-01/06 ESTUVO METIENDO 7-9 BAR TODO EL RATO AL ESTACIONAMIENTO DE M2 Y PROVOCABA QUE TDP BAJARA Y ARRANCARAN LOS COMPRESORES CADA 10 MINS. DESPUÉS SE APAGÓ EL TREN Y CUANDO SE HA ENCENDIDO EL PROBLEMA DESAPARECIÓ.</div></html>#					<html>05/06/2023 IÑAKI M<div>APLICACION DE FRENO TEMPORAL</div><div>ESPERAN EV NUEVAS PARA HACER PRUEBAS</div><div><br></div><div>PENDIENTE DE RECIBIR ELECTROVALVULAS PARA CAMBIAR</div></html>#					<html>8-6-23<div>AITZ</div><div><br></div><div>SE HA CAMBIADO EPAC POR FALLO Y QUEDA OK</div><div><br></div><div>OT&nbsp, 8878399</div></html>"
2045513,7066-UT_906,FRE0202,"""""",10/21/2011 12:32,UT 906 TIRADORES DE FRENO SUELTOS,TIRADORES SUELTOS,AJUSTAR TIRADORES,"18-10-11 JUAN Mª Y ASIER#TIRADORES DE FRENO SE ASFLOJAN#SE SUELTAN LOS TIRADORES DE FRENO, SE LES HECHA LOCTITE Y SE VUELVEN A APRETAR"
7650161,7066-CO_907-R1,FRE0704,T70,5/19/2021 9:33,UT907 R1 EJE9 TIMONERIA FRENO ATASCADA,TIMONERIA MUY DURA. GUARNICIONES DESGASTAN DESIGUAL,"ENGRASAR, LIBERAR A MANO Y CAMBIO GUARNICIONES",""""""
8439354,7066-CO_913-M2,FRE010403,T71,9/20/2022 13:44,UT913 M2 FALLA ANTIRETORNO SUSPENSION,FUGA,CAMBIO KIT VALVULA,""""""
8289568,7066-CO_927-M2,FRE0707,T70,6/13/2022 14:19,UT 927 M2 BOG 8 DCHA. TIRADOR FRENO ESTACIONAMINETO NO FUNCIONA,SIRGA NO DESBLOQUEA,SE REGULA,""""""
9527913,7288-CO_944-M2,FRE010202,T71,6/13/2024 17:01,"UT 944 M2 LLAVE SUSPENSION BOG JUNTA INTERNA ROTA, VACIA TDP",JUNTA MAL,SE DESMONTA SE SUSTITUYE JUNTA Y SE PRUEBA OK,null
8086293,7066-CO_922-M1,FRE010111,T70,2/10/2022 11:53,UT 922 M1 EPAC AMARRE CONECTOR DAÑADO,AMARRE CONECTOR DAÑADO,SE REPARA,""""""
4488457,7066-UT_916,FRE0603,"""""",1/27/2016 15:10,UT 916 CAMBIO DE ZAPATAS POR DESPRENDIMIENTO DE MATERIAL,DESPRENDIMIENTO,CAMBIO,"27 01 2016 CARLOS VIDAURRETA , LAURE#M1 BOG 1 EJE 2 LADO IZQ EXTERIOR (CON DESPRENDIMIENTO)#M1 BOG 1 EJE 2 LADO IZQ INTERIOR (CON DESPRENDIMIENTO)#M2 BOG 2 EJE 15 LADO IZQ EXTERIOR (CON DESPRENDIMIENTO)#M2 BOG 2 EJE 15 LADO IZQ INTERIOR (SIN DESPRENDIMIENTO)#KILOMETROS 348.694&nbsp,#					08 02 2016  ANDONI#SE COMPRUEBAN ZAPATAS CAMBIADAS  Y  OK#EL DISCO SIGUE CON IRREGULARIDADES"
6358392,7066-CO_915-M1,FRE0103,T70,2/7/2019 11:22,UT915 M1 FUGA AIRE EN VALVULA FRENO ESTACIONAMIENTO,JUNTAS MAL,SUSTITUIDAS. LUBRICADO,""""""
8696412,7066-CO_919-R1,FRE0103,T70,2/24/2023 6:35,R1-Retardo en la aplicación Freno Estacionamiento_EQ1,JUNTAS FRENO ESTACIONAMIENTO DETERIORADAS,CAMBIAR JUNTAS,Freno estacionamiento cuesta aplicar
2188191,7066-CO_907-R1,FRE0603,"""""",1/26/2012 10:46,"UT 907 R1 RUIDO AL FRENAR, ZAPATAS EN MAL ESTADO",ZAPATAS EN MAL ESTADO,CXAMBIAR ZAPATAS,20-1-12 JUAN Mª#RUIDO AL FRENAR#ZAPATAS DE FRENO CON INCRUSTACIONES METALICAS#SE CAMBIAN 4 ZAPATAS (LAS CORRESPONDIENTES AL DFISCO QUE ESTA UN POCO RAYADO#4 UD FERODO 3236/1F 0131939-111
7614891,7066-CO_930-R1,FRE0707,T70,4/26/2021 20:33,UT 930 EJE 6 TRINQUETE CILINDRO FRENO MAL ESTADO,TRINQUETE MAL ESTADO,CAMBIAR TRINQUETE,OT VA CON REPI
8459956,7066-CO_902-R2,FRE010112,T16,9/30/2022 12:49,"CBM 902R2 US3225 FREMO ESTACIONAMIENTO TARADO A 6,7",NO ALCANZA LOS 7 BARES,SE REGULA A 7 BAR,""""""
2063171,7066-CO_903-R2,FRE0113,"""""",11/10/2011 14:35,UT 903 R2 FALLO EPAC FALLO EN LAS LECTURAS ANALOGICAS,FALLO EN EPAC,CAMBIO DE EPAC,"6-11-11 IBAI (GUARDIA DEL DOMINGO, LA HACE CON OMAR)#NO FUNCIONA EL EPAC#FALLO EN LAS LECTURAS ANALOGICAS#QUITAR EPAC DE LA UT 908-R2 Nº SERIE 019#QUITAR EPAC DE LA 903-R2  CON Nº SERIE 012 PARA COLOCAR EL EPAC DE LA UT 908-R2"
8811161,7066-CO_906-M2,FRE0101,T71,4/27/2023 22:05,"UT 906 M2 FALLO EPAC, al3028 al3029","FALLA AL ENTRAR EN LAVADERO, POSIBLE ENTRADA AGUA",CAMBIO EPAC,"<html>27.04.23<span style=""white-space:pre"">	</span>ISMA / TITO<div>TOA AVISA QUE FALLA EPAC TRAS LAVAR UT</div><div>BOG1-2 DESFRENADOS INDEBIDAMENE</div><div>SE CAMBIA EPAC, POSIBLE ENTRADA AGUA</div><div>N.S. MONTADO 06/13</div><div>N.S. RETIRADO10/11</div><div>AL MONTARLO FALLA, NO LEE P.C BOGIE 2. SE RETIRA</div><div>SE MONTA EPAC 923-M2, N.S. 33</div><div></div></html>#					<html>DENTRO DEL EPAC, HAY AGUA. LA ENTRADA POR LO QUE SE VE, TIENE QUE HABER SIDO DESDE LOS CONOCTORES. VERIFICAR CORRUGADOS+CONECTORES</html>#					<html>04.05.23<span style=""white-space:pre"">	</span>TITO<div>SE REPASAN LOS TUBOS DE LOS CONECTORES DEL EPAC, DANDOLE CINTA VULCANIZADA</div></html>"
6905989,7066-CO_919-M2,FRE0708,T62,1/15/2020 10:38,UT 919 M2 BOG8 SIRGA FRENO ESTACIONAMIENTO ATASCADA,SIRGA ATASCADA,CAMBIAR Y REGULAR,""""""
7086393,7066-UT_921,FRE0101,T70,5/11/2020 12:47,UT921 M1 FALLO DE PILOTAJE. EPAC CON OVERHAUL. Nº S:54,FALLO DE PILOTAJE. SE ADJUNTA INFORME,COMENTARIOS,"8/06/2020#SE ENCUENTRAN ""ERROR PRESION OBJETIVO"" 4VECES EN COSMOS Y A LA MISMA EN HORA EPAC M1 SE  ENCUENTRA ""F_INTGR"" ERROR DE PRESION DE PILOTAJE###QUEDA PENDIENTE CAMBIAR, ESTA EN GARANTIA. PENDIENTE DE ENVIAR A COFEMA. INFORME DE AVERIA ADJUNTADO EN OT#					17/06/2020       OSCAR M/MIKEL###SE CAMBIA EPAC M1#SE PASA OVERHAUL###QUITADO              54#COLOCADO         66"
7131851,7066-UT_911,FRE09,T79,6/15/2020 15:31,911 FALLO COMUNICACIONES EPAC-VR,COMENTARIOS,OK,"16 06 2020  CARLOS#SE DESCARGAN REGISTROS Y HAY NUMEROSOS FALLOS DE COMUNICACION DE M2 Y MENOS DE M1#SE BAJAN  REGISTROS EPAC DE M2 Y R2. SE VEN FALLOS DE BUS ECHERON#SE COMPRUEBAN CONEXIONADO DE LAS EPAC. OK#SE REGISTROS SE OBSERVA Q EL EPAC M1 QUEDA SIEMPRE EN FALLO HASTA Q NO SE RESETEA LA UT#SE INTERCAMBIA EPAC M1 ENTRE UT 911 Y UT 918 M1#AL VER EN REGISTROS Q EL FALLO SIEMPRE SE PRODUCE EN EL MOMENTO DE ARRANQUE DE LA UT, SE ARRANQUE Y ENCIENDE NUMEROSAS VECES LAS UT 911 Y 918 , POR SI VUELVE A FALLAR Y EN Q UT#					29.06.20	CARLOS#SE ANALIZAN REGISTROS: SIN FALLOS DESDE DIA 16. OK"
5508714,7066-UT_929,FRE0706,"""""",9/5/2017 10:44,SEGUI ARASO UT 929 TIRADORES DESBLOQUEO FRENO ESTACION NO ACTUAN,R2 BOG. 6 DCHA. Y M2 BOG 8 DCHA.,"SE PRUEBAN LOS 2 TIRADORES Y BIEN,SE COMPRUEBAN LOS TRINQUETES Y ESTAN RECTOS OK",""""""
7811054,7066-UT_915,FRE09,T42,8/31/2021 7:52,ROSMIMAN UT 915 AL 3090. RESETEA Y VUELVE A FALLAR. FALLO COMUNICACION EPAC MAST,POSIBLE FALLO PUNTUAL,SE REVISA UNIDAD CON VARIOS ARRANQUES Y OK,""""""
8634799,7066-CO_913-M2,FRE09,T70,1/19/2023 6:40,M2-Fuga en TA_EQ1,LIMPIEZA DE COMPONENTES,SE DESMONTA EPAC Y SE LIMPIAN COMPONENTES. OK,Fuga de EPAC durante la  frenada
8720955,7066-CO_907-M1,FRE1103,T62,3/9/2023 8:19,UT 907 M1 VALVULA NIVELACION FALLA,VALVULA AVERIADA,SUSTITUCION,""""""
8538462,7066-CO_928-M1,FRE12,T79,11/18/2022 13:06,UT928 M1 BOG 1 MANGUERA CAJA-BOG. CIRCUITO FRENO EN FUGA,NO SE ENCUENTRA FUGA,REVISAR FUGAS.OK,""""""
8471169,7097-UT_958,FRE09,T79,10/8/2022 8:34,UT958 FALLO BUS ECHELON|BUS ECHELON AKATSA,NO SE REPRODUCE INCIDENCIA,FUNCIONAMIENTO OK,FALLO BUS ECHELON|BUS ECHELON AKATSA
5608344,7066-CO_907-M2,FRE0708,"""""",11/8/2017 19:28,UT 907 M2 FRENO ESTACIONAMIENTO NO LIBERA BOG 7,TRINQUETE MAL,SE MECANIZA,""""""
6459246,7066-CO_905-R1,FRE0703,T62,4/9/2019 15:03,UT 905  EJE 5 LADO IZQ. ZAPATAS FOGUEADAS,DOS ZAPATAS FOGUEADAS EN EJE 5,SE CAMBIA,""""""
